   4.5000000e+02   1.3814869e+00   1.4656000e+00   1.7523000e+00   1.7800000e+00   1.9201957e+00   2.1053991e+00   2.0551000e+00   2.1804593e+00   2.4706485e+00   2.8125691e+00   2.8807781e+00
   4.5200000e+02   1.3814046e+00   1.4654400e+00   1.7519800e+00   1.7800000e+00   1.9196340e+00   2.1025565e+00   2.0545200e+00   2.1800480e+00   2.4681415e+00   2.8073982e+00   2.8725398e+00
   4.5400000e+02   1.3813261e+00   1.4652800e+00   1.7516600e+00   1.7800000e+00   1.9191541e+00   2.0997884e+00   2.0539400e+00   2.1796367e+00   2.4656826e+00   2.8023445e+00   2.8645639e+00
   4.5600000e+02   1.3812521e+00   1.4651200e+00   1.7513400e+00   1.7800000e+00   1.9186743e+00   2.0970919e+00   2.0533600e+00   2.1792255e+00   2.4632704e+00   2.7974041e+00   2.8568380e+00
   4.5800000e+02   1.3811782e+00   1.4649600e+00   1.7510200e+00   1.7800000e+00   1.9181944e+00   2.0944645e+00   2.0527800e+00   2.1788142e+00   2.4609039e+00   2.7925734e+00   2.8493509e+00
   4.6000000e+02   1.3811042e+00   1.4648000e+00   1.7507000e+00   1.7800000e+00   1.9177145e+00   2.0919035e+00   2.0522000e+00   2.1784029e+00   2.4585817e+00   2.7878489e+00   2.8420916e+00
   4.6200000e+02   1.3810303e+00   1.4646800e+00   1.7504200e+00   1.7800000e+00   1.9172347e+00   2.0894066e+00   2.0516400e+00   2.1779917e+00   2.4563026e+00   2.7832271e+00   2.8350502e+00
   4.6400000e+02   1.3809564e+00   1.4645600e+00   1.7501400e+00   1.7800000e+00   1.9167548e+00   2.0869713e+00   2.0510800e+00   2.1775804e+00   2.4540656e+00   2.7787050e+00   2.8282170e+00
   4.6600000e+02   1.3808824e+00   1.4644200e+00   1.7498600e+00   1.7800000e+00   1.9162749e+00   2.0845955e+00   2.0505200e+00   2.1771691e+00   2.4518695e+00   2.7742795e+00   2.8215831e+00
   4.6800000e+02   1.3808085e+00   1.4642600e+00   1.7495800e+00   1.7800000e+00   1.9157950e+00   2.0822772e+00   2.0499600e+00   2.1767578e+00   2.4497133e+00   2.7699475e+00   2.8151400e+00
   4.7000000e+02   1.3807364e+00   1.4641000e+00   1.7493000e+00   1.7800000e+00   1.9153152e+00   2.0800142e+00   2.0494000e+00   2.1763466e+00   2.4475959e+00   2.7657062e+00   2.8088797e+00
   4.7200000e+02   1.3806698e+00   1.4639800e+00   1.7490200e+00   1.7800000e+00   1.9149021e+00   2.0778047e+00   2.0489000e+00   2.1759353e+00   2.4455164e+00   2.7615530e+00   2.8027947e+00
   4.7400000e+02   1.3806033e+00   1.4638600e+00   1.7487400e+00   1.7800000e+00   1.9144891e+00   2.0756469e+00   2.0484000e+00   2.1755240e+00   2.4434738e+00   2.7574851e+00   2.7968779e+00
   4.7600000e+02   1.3805367e+00   1.4637400e+00   1.7484600e+00   1.7800000e+00   1.9140760e+00   2.0735390e+00   2.0479000e+00   2.1751127e+00   2.4414672e+00   2.7535002e+00   2.7911224e+00
   4.7800000e+02   1.3804702e+00   1.4636200e+00   1.7481800e+00   1.7800000e+00   1.9136629e+00   2.0714794e+00   2.0474000e+00   2.1747015e+00   2.4394957e+00   2.7495957e+00   2.7855219e+00
   4.8000000e+02   1.3804036e+00   1.4635000e+00   1.7479000e+00   1.7800000e+00   1.9132499e+00   2.0694664e+00   2.0469000e+00   2.1742902e+00   2.4375585e+00   2.7457693e+00   2.7800702e+00
   4.8200000e+02   1.3803371e+00   1.4633800e+00   1.7476600e+00   1.7800000e+00   1.9128368e+00   2.0674986e+00   2.0464200e+00   2.1738789e+00   2.4356546e+00   2.7420189e+00   2.7747617e+00
   4.8400000e+02   1.3802706e+00   1.4632600e+00   1.7474200e+00   1.7800000e+00   1.9124237e+00   2.0655745e+00   2.0459400e+00   2.1734676e+00   2.4337833e+00   2.7383422e+00   2.7695910e+00
   4.8600000e+02   1.3802040e+00   1.4631400e+00   1.7471600e+00   1.7800000e+00   1.9120107e+00   2.0636926e+00   2.0454600e+00   2.1730564e+00   2.4319438e+00   2.7347372e+00   2.7645527e+00
   4.8800000e+02   1.3801424e+00   1.4630200e+00   1.7468800e+00   1.7800000e+00   1.9115976e+00   2.0618517e+00   2.0449800e+00   2.1726451e+00   2.4301353e+00   2.7312019e+00   2.7596419e+00
   4.9000000e+02   1.3800825e+00   1.4629000e+00   1.7466000e+00   1.7800000e+00   1.9112396e+00   2.0600505e+00   2.0445000e+00   2.1722338e+00   2.4283572e+00   2.7277343e+00   2.7548541e+00
   4.9200000e+02   1.3800225e+00   1.4627800e+00   1.7463600e+00   1.7800000e+00   1.9108816e+00   2.0582876e+00   2.0440600e+00   2.1718225e+00   2.4266086e+00   2.7243327e+00   2.7501847e+00
   4.9400000e+02   1.3799625e+00   1.4626600e+00   1.7461200e+00   1.7800000e+00   1.9105235e+00   2.0565621e+00   2.0436200e+00   2.1714113e+00   2.4248890e+00   2.7209951e+00   2.7456294e+00
   4.9600000e+02   1.3799026e+00   1.4625400e+00   1.7459000e+00   1.7799710e+00   1.9101655e+00   2.0548727e+00   2.0431800e+00   2.1710000e+00   2.4231975e+00   2.7177200e+00   2.7411843e+00
   4.9800000e+02   1.3798426e+00   1.4624200e+00   1.7457000e+00   1.7790029e+00   1.9098075e+00   2.0532183e+00   2.0427400e+00   2.1708871e+00   2.4215336e+00   2.7145056e+00   2.7368455e+00
   5.0000000e+02   1.3797827e+00   1.4623000e+00   1.7455000e+00   1.7780348e+00   1.9094495e+00   2.0515978e+00   2.0423000e+00   2.1707742e+00   2.4198967e+00   2.7113504e+00   2.7326092e+00
   5.0200000e+02   1.3797227e+00   1.4622200e+00   1.7452600e+00   1.7770668e+00   1.9090915e+00   2.0500104e+00   2.0418800e+00   2.1706613e+00   2.4182861e+00   2.7082527e+00   2.7284721e+00
   5.0400000e+02   1.3796628e+00   1.4621400e+00   1.7450200e+00   1.7760987e+00   1.9087334e+00   2.0484550e+00   2.0414600e+00   2.1705484e+00   2.4167013e+00   2.7052111e+00   2.7244306e+00
   5.0600000e+02   1.3796084e+00   1.4620400e+00   1.7447800e+00   1.7751307e+00   1.9083754e+00   2.0469307e+00   2.0410400e+00   2.1704355e+00   2.4151416e+00   2.7022241e+00   2.7204817e+00
   5.0800000e+02   1.3795543e+00   1.4619200e+00   1.7445400e+00   1.7741626e+00   1.9080631e+00   2.0454366e+00   2.0406200e+00   2.1703226e+00   2.4136065e+00   2.6992904e+00   2.7166222e+00
   5.1000000e+02   1.3795002e+00   1.4618000e+00   1.7443000e+00   1.7731946e+00   1.9077508e+00   2.0439719e+00   2.0402000e+00   2.1702097e+00   2.4120954e+00   2.6964086e+00   2.7128493e+00
   5.1200000e+02   1.3794461e+00   1.4616800e+00   1.7441000e+00   1.7722265e+00   1.9074385e+00   2.0425356e+00   2.0398200e+00   2.1700968e+00   2.4106079e+00   2.6935774e+00   2.7091601e+00
   5.1400000e+02   1.3793920e+00   1.4615600e+00   1.7439000e+00   1.7712585e+00   1.9071262e+00   2.0411271e+00   2.0394400e+00   2.1699839e+00   2.4091434e+00   2.6907956e+00   2.7055519e+00
   5.1600000e+02   1.3793379e+00   1.4614600e+00   1.7437000e+00   1.7702904e+00   1.9068139e+00   2.0397455e+00   2.0390600e+00   2.1698710e+00   2.4077014e+00   2.6880618e+00   2.7020222e+00
   5.1800000e+02   1.3792838e+00   1.4613800e+00   1.7435000e+00   1.7700000e+00   1.9065016e+00   2.0383901e+00   2.0386800e+00   2.1697581e+00   2.4062815e+00   2.6853749e+00   2.6985685e+00
