   4.0000000e+02   1.9369711e+00   0.0000000e+00
   4.0200000e+02   1.9361817e+00   0.0000000e+00
   4.0400000e+02   1.9353922e+00   0.0000000e+00
   4.0600000e+02   1.9346028e+00   0.0000000e+00
   4.0800000e+02   1.9338133e+00   0.0000000e+00
   4.1000000e+02   1.9330238e+00   0.0000000e+00
   4.1200000e+02   1.9322344e+00   0.0000000e+00
   4.1400000e+02   1.9314449e+00   0.0000000e+00
   4.1600000e+02   1.9306555e+00   0.0000000e+00
   4.1800000e+02   1.9299926e+00   0.0000000e+00
   4.2000000e+02   1.9293297e+00   0.0000000e+00
   4.2200000e+02   1.9286668e+00   0.0000000e+00
   4.2400000e+02   1.9280038e+00   0.0000000e+00
   4.2600000e+02   1.9273409e+00   0.0000000e+00
   4.2800000e+02   1.9266780e+00   0.0000000e+00
   4.3000000e+02   1.9260151e+00   0.0000000e+00
   4.3200000e+02   1.9253522e+00   0.0000000e+00
   4.3400000e+02   1.9246893e+00   0.0000000e+00
   4.3600000e+02   1.9241276e+00   0.0000000e+00
   4.3800000e+02   1.9235659e+00   0.0000000e+00
   4.4000000e+02   1.9230042e+00   0.0000000e+00
   4.4200000e+02   1.9224425e+00   0.0000000e+00
   4.4400000e+02   1.9218808e+00   0.0000000e+00
   4.4600000e+02   1.9213191e+00   0.0000000e+00
   4.4800000e+02   1.9207574e+00   0.0000000e+00
   4.5000000e+02   1.9201957e+00   0.0000000e+00
   4.5200000e+02   1.9196340e+00   0.0000000e+00
   4.5400000e+02   1.9191541e+00   0.0000000e+00
   4.5600000e+02   1.9186743e+00   0.0000000e+00
   4.5800000e+02   1.9181944e+00   0.0000000e+00
   4.6000000e+02   1.9177145e+00   0.0000000e+00
   4.6200000e+02   1.9172347e+00   0.0000000e+00
   4.6400000e+02   1.9167548e+00   0.0000000e+00
   4.6600000e+02   1.9162749e+00   0.0000000e+00
   4.6800000e+02   1.9157950e+00   0.0000000e+00
   4.7000000e+02   1.9153152e+00   0.0000000e+00
   4.7200000e+02   1.9149021e+00   0.0000000e+00
   4.7400000e+02   1.9144891e+00   0.0000000e+00
   4.7600000e+02   1.9140760e+00   0.0000000e+00
   4.7800000e+02   1.9136629e+00   0.0000000e+00
   4.8000000e+02   1.9132499e+00   0.0000000e+00
   4.8200000e+02   1.9128368e+00   0.0000000e+00
   4.8400000e+02   1.9124237e+00   0.0000000e+00
   4.8600000e+02   1.9120107e+00   0.0000000e+00
   4.8800000e+02   1.9115976e+00   0.0000000e+00
   4.9000000e+02   1.9112396e+00   0.0000000e+00
   4.9200000e+02   1.9108816e+00   0.0000000e+00
   4.9400000e+02   1.9105235e+00   0.0000000e+00
   4.9600000e+02   1.9101655e+00   0.0000000e+00
   4.9800000e+02   1.9098075e+00   0.0000000e+00
   5.0000000e+02   1.9094495e+00   0.0000000e+00
   5.0200000e+02   1.9090915e+00   0.0000000e+00
   5.0400000e+02   1.9087334e+00   0.0000000e+00
   5.0600000e+02   1.9083754e+00   0.0000000e+00
   5.0800000e+02   1.9080631e+00   0.0000000e+00
   5.1000000e+02   1.9077508e+00   0.0000000e+00
   5.1200000e+02   1.9074385e+00   0.0000000e+00
   5.1400000e+02   1.9071262e+00   0.0000000e+00
   5.1600000e+02   1.9068139e+00   0.0000000e+00
   5.1800000e+02   1.9065016e+00   0.0000000e+00
   5.2000000e+02   1.9061893e+00   0.0000000e+00
   5.2200000e+02   1.9058770e+00   0.0000000e+00
   5.2400000e+02   1.9055648e+00   0.0000000e+00
   5.2600000e+02   1.9052907e+00   0.0000000e+00
   5.2800000e+02   1.9050167e+00   0.0000000e+00
   5.3000000e+02   1.9047427e+00   0.0000000e+00
   5.3200000e+02   1.9044687e+00   0.0000000e+00
   5.3400000e+02   1.9041947e+00   0.0000000e+00
   5.3600000e+02   1.9039207e+00   0.0000000e+00
   5.3800000e+02   1.9036467e+00   0.0000000e+00
   5.4000000e+02   1.9033727e+00   0.0000000e+00
   5.4200000e+02   1.9030987e+00   0.0000000e+00
   5.4400000e+02   1.9028569e+00   0.0000000e+00
   5.4600000e+02   1.9026152e+00   0.0000000e+00
   5.4800000e+02   1.9023735e+00   0.0000000e+00
   5.5000000e+02   1.9021318e+00   0.0000000e+00
   5.5200000e+02   1.9018900e+00   0.0000000e+00
   5.5400000e+02   1.9016483e+00   0.0000000e+00
   5.5600000e+02   1.9014066e+00   0.0000000e+00
   5.5800000e+02   1.9011648e+00   0.0000000e+00
   5.6000000e+02   1.9009231e+00   0.0000000e+00
   5.6200000e+02   1.9007088e+00   0.0000000e+00
   5.6400000e+02   1.9004945e+00   0.0000000e+00
   5.6600000e+02   1.9002802e+00   0.0000000e+00
   5.6800000e+02   1.9000658e+00   0.0000000e+00
   5.7000000e+02   1.8998515e+00   0.0000000e+00
   5.7200000e+02   1.8996372e+00   0.0000000e+00
   5.7400000e+02   1.8994229e+00   0.0000000e+00
   5.7600000e+02   1.8992086e+00   0.0000000e+00
   5.7800000e+02   1.8989942e+00   0.0000000e+00
   5.8000000e+02   1.8988033e+00   0.0000000e+00
   5.8200000e+02   1.8986124e+00   0.0000000e+00
   5.8400000e+02   1.8984215e+00   0.0000000e+00
   5.8600000e+02   1.8982306e+00   0.0000000e+00
   5.8800000e+02   1.8980397e+00   0.0000000e+00
   5.9000000e+02   1.8978488e+00   0.0000000e+00
   5.9200000e+02   1.8976579e+00   0.0000000e+00
   5.9400000e+02   1.8974670e+00   0.0000000e+00
   5.9600000e+02   1.8972760e+00   0.0000000e+00
   5.9800000e+02   1.8971053e+00   0.0000000e+00
   6.0000000e+02   1.8969345e+00   0.0000000e+00
   6.0200000e+02   1.8967637e+00   0.0000000e+00
   6.0400000e+02   1.8965929e+00   0.0000000e+00
   6.0600000e+02   1.8964221e+00   0.0000000e+00
   6.0800000e+02   1.8962513e+00   0.0000000e+00
   6.1000000e+02   1.8960805e+00   0.0000000e+00
   6.1200000e+02   1.8959097e+00   0.0000000e+00
   6.1400000e+02   1.8957389e+00   0.0000000e+00
   6.1600000e+02   1.8955855e+00   0.0000000e+00
   6.1800000e+02   1.8954320e+00   0.0000000e+00
   6.2000000e+02   1.8952786e+00   0.0000000e+00
   6.2200000e+02   1.8951252e+00   0.0000000e+00
   6.2400000e+02   1.8949718e+00   0.0000000e+00
   6.2600000e+02   1.8948184e+00   0.0000000e+00
   6.2800000e+02   1.8946649e+00   0.0000000e+00
   6.3000000e+02   1.8945115e+00   0.0000000e+00
   6.3200000e+02   1.8943581e+00   0.0000000e+00
   6.3400000e+02   1.8942198e+00   0.0000000e+00
   6.3600000e+02   1.8940814e+00   0.0000000e+00
   6.3800000e+02   1.8939431e+00   0.0000000e+00
   6.4000000e+02   1.8938048e+00   0.0000000e+00
   6.4200000e+02   1.8936664e+00   0.0000000e+00
   6.4400000e+02   1.8935281e+00   0.0000000e+00
   6.4600000e+02   1.8933898e+00   0.0000000e+00
   6.4800000e+02   1.8932514e+00   0.0000000e+00
   6.5000000e+02   1.8931131e+00   0.0000000e+00
   6.5200000e+02   1.8929879e+00   0.0000000e+00
   6.5400000e+02   1.8928627e+00   0.0000000e+00
   6.5600000e+02   1.8927376e+00   0.0000000e+00
   6.5800000e+02   1.8926124e+00   0.0000000e+00
   6.6000000e+02   1.8924872e+00   0.0000000e+00
   6.6200000e+02   1.8923620e+00   0.0000000e+00
   6.6400000e+02   1.8922369e+00   0.0000000e+00
   6.6600000e+02   1.8921117e+00   0.0000000e+00
   6.6800000e+02   1.8919865e+00   0.0000000e+00
   6.7000000e+02   1.8918729e+00   0.0000000e+00
   6.7200000e+02   1.8917592e+00   0.0000000e+00
   6.7400000e+02   1.8916456e+00   0.0000000e+00
   6.7600000e+02   1.8915320e+00   0.0000000e+00
   6.7800000e+02   1.8914183e+00   0.0000000e+00
   6.8000000e+02   1.8913047e+00   0.0000000e+00
   6.8200000e+02   1.8911910e+00   0.0000000e+00
   6.8400000e+02   1.8910774e+00   0.0000000e+00
   6.8600000e+02   1.8909638e+00   0.0000000e+00
